date,open,high,low,close,volume,amount,code
2020-04-01,61.0474444,61.82200296,58.11227512,58.21419072,36556547,2139092105.55,002594
2020-04-02,57.7861452,57.7861452,55.8497488,57.67403804,23384169,1300691383.23,002594
2020-04-03,57.67403804,57.67403804,55.96185596,56.05358,16918966,940495658.7,002594
2020-04-07,57.52116464,58.01035952,56.6650736,57.38867436,18911589,1061432559.75,002594
2020-04-08,56.8689048,56.8689048,56.09434624,56.37970992,12954327,717031923.64,002594
2020-04-09,56.87909636,57.62308024,56.6141158,56.7160314,13333832,746729511.39,002594
2020-04-10,57.35809968,57.35809968,55.1872974,55.61534292,13185472,727755054.05,002594
2020-04-13,55.77840788,57.01158664,55.77840788,56.8689048,10255956,569833086.68,002594
2020-04-14,56.8689048,59.111048,56.44085928,59.02951552,23386305,1338857701.52,002594
2020-04-15,60.49710016,63.58514284,59.49832728,61.29204184,30622736,1847393286.1,002594
2020-04-16,61.2512756,62.4742628,60.1811618,61.15955156,16525891,992639139.03,002594
2020-04-17,61.7608536,62.14813288,59.80407408,59.9263728,15649005,931863464.88,002594
2020-04-20,60.5378664,60.5378664,59.27411296,59.98752216,10747360,630616732.03,002594
2020-04-21,59.620626,60.82323008,58.9072168,60.50729172,14714834,864113083.51,002594
2020-04-22,59.5187104,61.14936,58.98874928,60.56844108,12145802,715492487.41,002594
2020-04-23,61.13916844,61.7098958,59.15181424,59.365837,11602798,686078406.94,002594
2020-04-24,59.79388252,61.64874644,59.620626,59.85503188,13594893,806969227.69,002594
2020-04-27,60.15058712,60.22192804,57.96959328,58.07150888,13826532,799777332.94,002594
2020-04-28,58.091892,58.69319404,55.80898256,58.07150888,12865794,725365013.97,002594
2020-04-29,59.3148792,60.5888242,58.66261936,59.111048,16512556,964564485.88,002594
2020-04-30,59.94675592,61.74047048,59.63081756,61.10859376,21887625,1303496245.77,002594
2020-05-06,60.5378664,63.69725,60.2321196,63.37112008,23190623,1420097901.58,002594
2020-05-07,63.36092852,63.36092852,61.12897688,61.24108404,22511802,1362997620.58,002594
2020-05-08,61.26146716,61.658938,60.4359508,60.92514568,17147173,1025569471.3,002594
2020-05-11,60.42575924,60.80284696,59.22315516,60.00790528,19071621,1121805579.78,002594
2020-05-12,60.01809684,60.27288584,59.3148792,60.26269428,10401966,610124974.38,002594
2020-05-13,60.26269428,60.894571,59.620626,60.12001244,11111516,657743992.7,002594
2020-05-14,60.0282884,60.0282884,58.6524278,58.79510964,11836313,688315256.97,002594
2020-05-15,58.89702524,59.70215848,58.3976388,59.07028176,10277106,595823315.54,002594
2020-05-18,58.4995544,59.5187104,57.4803984,58.27534008,10474339,601110774.94,002594
2020-05-19,59.111048,59.7225416,58.856259,59.33526232,9404190,547143039.56,002594
2020-05-20,59.8244572,61.4551068,59.79388252,60.14039556,16470785,981282457.34,002594
2020-05-21,60.24231116,60.50729172,58.10208356,58.2447654,12096788,697047198.03,002594
2020-05-22,58.25495696,58.77472652,56.57334956,57.10331068,9234961,522767760.13,002594
2020-05-25,57.10331068,57.6332718,56.36951836,57.60269712,5969703,334368698.21,002594
2020-05-26,57.8880608,59.49832728,57.8880608,59.4167948,9854368,570419227.99,002594
2020-05-27,60.7416976,61.0984022,58.16323292,58.3976388,11361742,662802627.27,002594
2020-05-28,58.4485966,59.34545388,57.4803984,58.58108688,8630023,494679180.33,002594
2020-05-29,58.21419072,59.13143112,57.89825236,58.50974596,6803639,390882856.88,002594
2020-06-01,58.856259,60.83342164,58.54032064,60.46652548,16106781,949983296.78,002594
2020-06-02,60.71112292,63.37112008,60.00790528,62.168516,20479610,1235513478.85,002594
2020-06-03,61.95449324,62.2194738,60.61939888,61.07801908,14635695,882603748.28,002594
2020-06-04,61.63855488,62.3723472,60.85380476,61.26146716,10574332,637797409.73,002594
2020-06-05,62.168516,64.49219168,61.48568148,64.4106592,26545122,1643855456.31,002594
2020-06-08,64.206828,65.05272748,63.6462922,63.99280524,17244111,1087013121.78,002594
2020-06-09,64.206828,65.64383796,62.87173364,63.16728888,20443053,1285542235.23,002594
2020-06-10,63.45265256,63.61571752,61.84238608,62.2194738,18619403,1140629413.21,002594
2020-06-11,63.05518172,65.4298152,62.68828556,64.04376304,28023252,1764678741.02,002594
2020-06-12,62.5761784,63.11633108,61.79142828,62.65771088,17549710,1075893063.65,002594
2020-06-15,63.69725,65.10368528,62.423305,63.69725,19574028,1225432620.41,002594
2020-06-16,65.0221528,65.69479576,64.33931828,65.3278996,21411572,1367780377.4,002594
2020-06-17,65.225984,65.33809116,63.55456816,65.33809116,14437818,912074334.76,002594
2020-06-18,65.0221528,68.03885456,64.14567864,68.01847144,27903336,1829902632.39,002594
2020-06-19,67.96751364,69.99563408,67.5700428,68.27326044,22061887,1487253014.87,002594
2020-06-22,67.8757896,70.09754968,67.55985124,69.302608,19625480,1325805162.26,002594
2020-06-23,68.86437092,73.47095604,68.283452,72.39065068,26037491,1812606801.84,002594
2020-06-24,72.4619916,74.45953736,72.11547856,73.0734852,19668098,1414432114.05,002594
2020-06-29,72.869654,73.81746908,71.6466668,71.9524136,17337630,1233307830.75,002594
2020-06-30,72.77792996,74.2455146,72.22758572,73.1754008,16983101,1223207515.8,002594
2020-07-01,74.61241076,76.8953202,72.39065068,73.85823532,23509322,1726221255.52,002594
2020-07-02,74.02130028,76.03922916,73.1754008,73.52191384,21407418,1559734669.13,002594
2020-07-03,74.7041348,80.8700286,74.63279388,80.8700286,45538812,3497719615.7,002594
2020-07-06,80.84964548,83.15293804,78.89286596,82.4497204,46122416,3661516239.9,002594
2020-07-07,86.38366256,90.195306,84.589948,84.589948,46670587,3978641289.79,002594
2020-07-08,83.50964264,85.89446768,83.42811016,84.335159,31915588,2647763129.46,002594
2020-07-09,84.335159,87.9531628,83.02044776,86.07791576,32797352,2764110590.9,002594
2020-07-10,86.08810732,94.12924816,84.6409058,90.704884,39602931,3495161210.76,002594
2020-07-13,94.3738456,99.7753724,94.05790724,99.7753724,57987128,5536512876.44,002594
2020-07-14,99.7753724,99.78556396,92.31515048,98.3995118,53638869,5075817585.67,002594
2020-07-15,98.858132,99.15368724,94.46556964,96.310242,38869586,3699030985.02,002594
2020-07-16,96.2083264,97.329398,86.6792178,86.6792178,56046663,4984540817.65,002594
2020-07-17,84.61033112,86.99515616,81.60382092,83.15293804,43096874,3549101616.6,002594
2020-07-20,85.3033572,91.0106308,83.17332116,88.83982852,43173031,3684539642.17,002594
2020-07-21,91.6221244,93.07951748,89.35959808,89.77745204,31722234,2834375732.08,002594
2020-07-22,87.647416,91.19407888,87.137838,88.86021164,26954483,2367987141.1,002594
2020-07-23,87.70856536,90.704884,87.21937048,90.69469244,32728656,2869841089.13,002594
2020-07-24,89.46151368,89.82840984,84.08037,84.589948,38817374,3298033865.21,002594
2020-07-27,85.099526,86.8320912,83.8765388,85.11990912,20882846,1753284470.45,002594
2020-07-28,87.62703288,88.32005896,84.589948,85.51737996,21644067,1829407614.81,002594
2020-07-29,84.90588636,89.17615,84.10075312,88.59523108,28797550,2464892396.71,002594
2020-07-30,88.68695512,89.30864028,85.9148508,86.62826,22449269,1917850499.35,002594
2020-07-31,86.58749376,88.32005896,85.05875976,87.02573084,25812289,2201963263.8,002594
2020-08-03,87.04611396,88.156994,86.0167664,87.82067252,28030360,2394349093.02,002594
2020-08-04,88.6156142,92.743196,88.54427328,90.704884,38395587,3414415346.4,002594
2020-08-05,90.704884,90.704884,88.23852648,89.8386014,19022684,1667411299.23,002594
2020-08-06,90.51124436,91.3163776,88.666572,90.42971188,20533266,1815887526.94,002594
2020-08-07,89.2780656,90.46028656,85.41546436,87.01553928,24597416,2120266841.32,002594
2020-08-10,85.39508124,85.9658086,81.53248,83.55040888,33653884,2752165156.49,002594
2020-08-11,83.4688764,84.7937792,82.5006782,82.551636,19417260,1596334584.38,002594
2020-08-12,82.73508408,83.55040888,79.9527882,83.55040888,22097173,1768144489.04,002594
2020-08-13,85.099526,85.4052728,83.2140874,83.3669608,13582779,1119875379.09,002594
2020-08-14,83.6727076,84.17209404,81.53248,83.49945108,12062031,981262741.92,002594
2020-08-17,83.7746232,84.82435388,82.88795748,84.50841552,15103194,1246372799.71,002594
2020-08-18,85.68129494,86.19124194,83.4273292,83.81488892,16155250,1335564954.34,002594
2020-08-19,83.0193716,83.26414616,81.10197088,81.2345571,18735826,1504274090.25,002594
2020-08-20,81.22435816,81.59152,79.6537214,80.1126737,12272430,967851099.16,002594
2020-08-21,81.59152,82.24425216,80.4696366,81.16316452,11190548,893244022.57,002594
2020-08-24,81.4895306,83.91687832,81.27535286,83.06016736,17128061,1384872483.52,002594
2020-08-25,82.611414,84.52881472,82.101467,82.85618856,14510634,1182125999.34,002594
2020-08-26,83.631308,87.00715714,83.30494192,85.07955748,32047153,2691953337.86,002594
2020-08-27,88.220831,89.2917197,86.3850218,87.11934548,25203489,2168640349.35,002594
2020-08-28,86.69099,87.77207764,84.67159988,87.08874866,18647043,1572760241.0,002594
2020-08-31,88.75117588,89.97504868,86.56860272,86.69099,21534690,1864842718.15,002594
2020-09-01,88.72057906,95.360089,88.02705114,95.360089,39461265,3573272701.83,002594
2020-09-02,97.78743672,97.909824,93.45288722,96.1760042,39704708,3719378787.68,002594
2020-09-03,94.72775472,97.05311304,93.9832321,94.43198546,22779495,2129704437.98,002594
2020-09-04,90.5665872,92.39219746,89.77106988,91.79046,22202132,1979126649.32,002594
2020-09-07,91.26011512,99.439665,91.1785236,96.62475756,40998653,3862436332.89,002594
2020-09-08,97.78743672,97.78743672,92.5043858,92.810354,27908409,2590896624.18,002594
2020-09-09,89.76087094,90.4645978,86.5380059,87.70068506,26329156,2281813618.48,002594
2020-09-10,89.58748896,91.96384198,88.6287886,88.82256846,21706271,1923920285.13,002594
2020-09-11,89.5976879,93.0143328,88.95515468,93.0143328,20576370,1843068555.01,002594
2020-09-14,93.1163222,96.379983,93.1163222,94.340195,22383909,2078549015.7,002594
2020-09-15,95.88023494,103.7742145,95.360089,103.3152622,57922128,5761285366.1,002594
2020-09-16,102.27497032,110.01596578,100.969506,107.4968276,49378934,5154280712.88,002594
2020-09-17,107.60901594,118.24651036,107.2418541,118.24651036,60235110,6707262639.45,002594
2020-09-18,116.25771706,117.797757,113.718181,117.797757,47375377,5363840116.27,002594
2020-09-21,118.307704,121.69375208,106.41573996,107.87418838,58877087,6535043671.29,002594
2020-09-22,108.618711,112.8512711,106.07917494,108.89408238,46288194,4971987390.62,002594
2020-09-23,111.168446,113.21843294,108.4147322,112.5962976,38140914,4146613365.78,002594
2020-09-24,110.02616472,112.21893682,108.11896294,108.5167216,26612570,2864183119.86,002594
2020-09-25,110.3525308,111.97416226,105.8649972,107.18066046,32436317,3457966850.3,002594
2020-09-28,108.30254386,110.2505414,107.7518011,108.5167216,21188287,2260356210.66,002594
2020-09-29,110.75028946,111.68859194,106.3239495,110.03636366,27004576,2884125029.18,002594
2020-09-30,110.74009052,120.58206762,109.2306474,118.55247856,44420102,5073415251.24,002594
2020-10-09,125.5489514,128.64942916,121.5713648,122.7442429,55967807,6870685597.39,002594
2020-10-12,126.2628772,131.59692282,122.8462323,131.056379,52808892,6521180717.42,002594
2020-10-13,130.546432,134.50362072,127.48675,131.86209526,46052746,5958597982.73,002594
2020-10-14,131.7193101,134.95237408,130.6484214,133.096167,31047158,4041272251.36,002594
2020-10-15,137.2777324,140.47000062,133.94267902,134.1670557,40289307,5425288384.91,002594
2020-10-16,135.19714864,136.5128119,127.48675,130.3424532,41353551,5301212698.31,002594
2020-10-19,130.546432,132.39244014,128.8126122,130.62802352,22200611,2832538854.15,002594
2020-10-20,128.69022492,143.12172502,128.69022492,142.78516,54167901,7240427470.28,002594
2020-10-21,140.73517306,142.4791918,136.83917798,140.235425,38056707,5212917457.7,002594
2020-10-22,139.96005362,147.88463,134.69740058,146.65055826,43438939,6061013977.18,002594
2020-10-23,144.84534588,148.68014732,139.215531,141.42870098,40099412,5645291379.98,002594
2020-10-26,139.215531,145.6918579,135.7478914,142.74436424,30979604,4319369738.83,002594
2020-10-27,140.15383348,144.315001,138.53220202,143.07073032,29654540,4122784516.56,002594
2020-10-28,142.28541194,156.53333112,141.78566388,154.6159304,51797365,7669731453.65,002594
2020-10-29,150.85252154,170.07752344,150.85252154,161.53081172,63470495,10022998772.13,002594
2020-10-30,163.18304,173.6879482,157.2676548,162.98926014,67329183,10882457196.12,002594
2020-11-02,164.11114354,172.1071125,163.692987,171.32179412,52491093,8660252633.64,002594
2020-11-03,175.421768,175.8807203,162.75468452,167.34420752,66161664,10960743413.7,002594
2020-11-04,170.322298,173.71854502,166.242722,171.37278882,46094823,7689440146.7,002594
2020-11-05,178.48145,188.50700802,174.401874,188.50700802,67409211,11951954710.65,002594
2020-11-06,193.269913,202.8059219,183.46873166,194.22861336,80766685,15261972051.2,002594
2020-11-09,195.4116904,197.52287098,187.78288328,194.7487593,52501612,9934097169.98,002594
2020-11-10,190.57739284,190.59779072,180.39885072,186.21224652,63534950,11543486452.89,002594
2020-11-11,180.4192486,185.50851966,167.58898208,167.6195789,80567515,13840949837.0,002594
2020-11-12,171.342192,176.7476302,169.07802732,172.69865102,58663961,9953360351.72,002594
2020-11-13,183.58092,185.64110588,176.73743126,179.3993546,60919392,10790305828.02,002594
2020-11-16,174.43247082,174.911821,166.752669,173.40237788,54256539,9094656059.22,002594
2020-11-17,176.951609,178.66503092,167.73176724,170.322298,56840934,9641027028.03,002594
2020-11-18,169.18001672,172.54566692,165.4778015,170.322298,41703316,6941378987.79,002594
2020-11-19,171.342192,172.0561178,162.69349088,164.83526828,47005440,7652210663.6,002594
2020-11-20,167.9255471,180.76601256,166.46709868,179.56253764,70752694,12067220425.73,002594
2020-11-23,180.4192486,188.70078788,175.49316058,187.8644748,60402664,10841291967.54,002594
2020-11-24,195.58507238,198.86913106,184.30504474,187.85427586,64675209,12193378658.21,002594
2020-11-25,186.640602,195.5136798,184.1928564,187.18114582,47385764,8798105734.04,002594
2020-11-26,187.26273734,188.4764112,174.63644962,179.31776308,49653819,8751195066.67,002594
2020-11-27,178.79761714,181.4391426,172.69865102,177.5635454,39747615,6868605930.01,002594
2020-11-30,174.911821,180.25606556,169.31260294,175.5747521,37921283,6493585105.94,002594
2020-12-01,172.0561178,180.521238,170.322298,180.32745814,40156431,6983133536.82,002594
2020-12-02,174.5038634,175.931715,171.342192,173.1270065,49240138,8354836225.81,002594
2020-12-03,173.1270065,177.11479204,170.28150224,174.49366446,36558081,6251135998.37,002594
2020-12-04,175.0138104,182.3570472,173.7899376,175.27898284,39448988,6888910896.89,002594
2020-12-07,174.7078422,180.17447404,172.47427434,178.77721926,32218589,5617848450.07,002594
2020-12-08,181.6431214,185.620708,180.2152698,181.51053518,44574324,7995315241.12,002594
2020-12-09,182.561026,184.63141082,176.441662,176.68643656,31571447,5563503434.33,002594
2020-12-10,171.342192,175.07500404,169.32280188,172.89243088,37043628,6243808669.93,002594
2020-12-11,172.7190489,172.7190489,166.0387432,170.322298,35487818,5902635219.67,002594
2020-12-14,170.1183192,174.27948672,166.242722,173.5859588,30213225,5064250844.47,002594
2020-12-15,173.6369535,178.5324447,171.852139,178.1754818,36221802,6234488461.78,002594
2020-12-16,179.501344,180.2152698,174.2998846,175.28918178,23815385,4110951042.6,002594
2020-12-17,174.58545492,176.37026942,172.37228494,175.20759026,18977260,3245175544.78,002594
2020-12-18,175.931715,183.67271046,174.62625068,179.501344,48848510,8625943227.25,002594
2020-12-21,180.011291,197.4514784,178.991397,197.4514784,66779763,12342923957.87,002594
2020-12-22,196.81914412,196.81914412,187.31373204,187.660496,58681041,11044848425.55,002594
2020-12-23,187.54830766,194.5957752,186.59980624,190.50600026,42707945,7982526892.91,002594
2020-12-24,188.68039,188.68039,183.58092,186.640602,26045354,4739171492.37,002594
2020-12-25,186.96696808,189.8532681,184.7028034,188.90476668,21133069,3892733282.98,002594
2020-12-28,187.9664642,194.15722078,186.2326444,191.66867942,30338431,5674752366.14,002594
2020-12-29,189.700284,189.700284,182.01028324,182.1530684,36117782,6530622526.53,002594
2020-12-30,184.25405004,195.7686533,184.25405004,189.700284,51043108,9559070846.65,002594
2020-12-31,192.61718084,199.72584202,187.92566844,198.1654042,50511942,9665582055.56,002594
2021-01-04,192.759966,215.36081704,190.81196846,210.87328344,58950161,11803190657.25,002594
2021-01-05,210.098164,225.63114962,206.02878694,224.2746906,54530597,11642247812.98,002594
2021-01-06,224.09110968,226.60004892,216.217528,220.6030722,43465214,9376648611.71,002594
2021-01-07,220.9090404,232.86219808,218.4612948,229.51694576,42860254,9516502256.39,002594
2021-01-08,237.635302,238.98156208,225.0906058,232.03608394,42675836,9705879745.66,002594
2021-01-11,239.25693346,249.87403,235.57511612,239.53230484,53425466,12681067407.98,002594
2021-01-12,236.4114292,244.5195865,224.37668,241.70467906,43312458,9980651742.6,002594
2021-01-13,242.734772,254.85111272,234.25945286,244.0606342,48034787,11590837002.07,002594
2021-01-14,236.615408,240.1340423,226.76323196,228.4052613,44595502,10176085741.17,002594
2021-01-15,226.416468,233.47413448,220.807051,229.6801288,37705046,8420560824.97,002594
2021-01-18,224.37668,228.456256,220.56227644,226.10030086,26378933,5826658747.5,002594
2021-01-19,226.47766164,229.6801288,217.80856264,220.5010828,27625013,6035553036.44,002594
2021-01-20,224.2746906,230.8020122,222.34709094,226.416468,38140108,8483028913.23,002594
2021-01-21,224.37668,244.3666024,221.12321814,240.20543488,58570987,13384594647.59,002594
2021-01-22,240.40941368,248.50737204,236.11565994,247.75265048,42388678,10112061191.37,002594
2021-01-25,251.403871,268.1811273,249.87403,265.17244,55938894,14213433428.73,002594
2021-01-26,262.112758,267.81396546,255.98319506,259.27745268,39455544,10115831947.54,002594
2021-01-27,255.1774788,264.60129936,239.165143,262.112758,52135100,12813494921.2,002594
2021-01-28,250.86332718,257.523235,247.81384412,249.22129784,32646175,8081858717.11,002594
2021-01-29,253.953606,255.41205442,242.224825,251.913818,33598269,8182542031.04,002594
2021-02-01,249.87403,255.10608622,243.754666,251.80162966,26379450,6500021796.18,002594
2021-02-02,257.013288,273.331592,255.483447,272.821645,47109997,12220620147.81,002594
2021-02-03,273.4335814,278.80842278,265.4784082,268.232122,38402952,10231620474.06,002594
2021-02-04,263.132652,270.15972166,260.41973396,265.0704506,31035090,8061146636.29,002594
2021-02-05,267.212228,273.61716232,252.423765,253.953606,48055051,12356334243.98,002594
2021-02-08,253.94340706,258.01278412,244.78475894,255.1774788,37246177,9210843639.02,002594
2021-02-09,258.1351714,264.17294388,252.423765,262.112758,37495428,9540424163.04,002594
2021-02-10,266.192334,276.04451004,258.033182,272.2607033,41893871,10995341387.71,002594
2021-02-18,274.20870084,274.20870084,260.40953502,264.14234706,47264558,12353076536.01,002594
2021-02-19,259.9709806,262.78588804,250.61855262,262.4697209,38258702,9607262916.01,002594
2021-02-22,261.7048004,261.76599404,244.2136183,244.28501088,42713093,10558143268.14,002594
2021-02-23,234.15746346,239.69548788,227.3343726,229.47615,47651022,10877530627.39,002594
2021-02-24,229.47615,233.13756946,207.6504184,213.14764706,67648518,14532205192.84,002594
2021-02-25,220.06252838,220.1441199,209.8941852,213.4128195,36953222,7788184186.82,002594
2021-02-26,200.409171,208.058376,197.859436,201.19448938,50361602,9978745767.84,002594
2021-03-01,204.998694,215.18743506,201.429065,215.0956446,44429351,9087918556.53,002594
2021-03-02,218.9202471,220.0931252,209.30264668,215.6055916,38792835,8178911875.23,002594
2021-03-03,209.07827,214.4837082,205.98799118,213.9227665,26306180,5431739316.55,002594
2021-03-04,209.07827,209.1802594,201.2250862,202.448959,34684991,6955695359.97,002594
2021-03-05,191.09753878,203.47905194,189.88386492,200.27658478,32531909,6313240677.64,002594
2021-03-08,200.27658478,201.25568302,180.24586662,180.24586662,59132823,10922889310.46,002594
2021-03-09,175.83992454,182.1530684,165.25342482,174.07550792,59920495,10247665524.55,002594
2021-03-10,183.58092,185.49832072,179.27696732,180.71501786,43150717,7706833381.5,002594
2021-03-11,180.4702433,188.68039,177.5635454,186.61000518,36782790,6671343291.06,002594
2021-03-12,189.87366598,191.72987306,182.4590366,185.29434192,30184822,5517620552.7,002594
2021-03-15,182.1020737,184.600814,175.421768,177.72672844,29560239,5187723277.53,002594
2021-03-16,181.11277652,182.6630154,176.81902278,179.98069418,19705640,3474844999.29,002594
2021-03-17,177.48195388,183.55032318,174.89142312,180.39885072,21370528,3770679570.54,002594
2021-03-18,182.34684826,184.22345322,180.80680832,182.1020737,20106437,3593541020.42,002594
2021-03-19,176.441662,178.85881078,173.03521604,174.5548581,25822722,4438615910.64,002594
2021-03-22,175.75833302,178.97099912,173.39217894,177.2575772,18568291,3221954915.91,002594
2021-03-23,179.2973652,179.68492492,169.6083722,172.33148918,22664897,3844462853.79,002594
2021-03-24,171.33199306,172.60686056,165.222828,165.97754956,24826930,4082242404.76,002594
2021-03-25,160.123358,166.7016743,158.6955064,164.4069128,25619064,4082120997.88,002594
2021-03-26,166.25292094,175.421768,166.1407326,174.39167506,32853032,5528686167.44,002594
2021-03-29,173.39217894,173.87152912,168.0785312,171.4441814,23472864,3941708905.3,002594
2021-03-30,164.202934,172.362086,162.2651354,172.362086,33893090,5574391479.49,002594
2021-03-31,172.57626374,176.07450016,165.79396864,167.78276194,27015303,4488285761.69,002594
2021-04-01,171.342192,175.3197786,170.33249694,172.43347858,29995780,5089544668.16,002594
2021-04-02,174.39167506,181.7451108,171.93373052,179.36875778,34953200,6083577384.51,002594
2021-04-06,180.3172592,182.80580056,176.2376832,179.59313446,25590985,4492985632.8,002594
2021-04-07,180.6742221,181.62272352,172.872033,174.39167506,28170350,4848030064.19,002594
2021-04-08,172.362086,174.911821,170.44468528,173.87152912,16004306,2723993028.06,002594
2021-04-09,175.3197786,175.5237574,169.302404,170.03672768,20499577,3436476688.29,002594
2021-04-12,170.04692662,172.75984466,165.8347644,166.71187324,20126800,3320602667.36,002594
2021-04-13,166.73227112,170.96483122,166.73227112,167.27281494,15857894,2617908978.03,002594
2021-04-14,170.322298,174.401874,170.322298,174.3508793,29847317,5057752083.32,002594
2021-04-15,171.852139,172.0051231,166.752669,168.792457,24991213,4136742969.65,002594
2021-04-16,168.6904676,169.7103616,163.51960502,168.5884782,23459944,3837152368.03,002594
2021-04-19,168.28251,180.521238,167.44619692,179.5523387,50735050,8764759455.33,002594
2021-04-20,178.48145,178.48145,173.15760332,174.64664856,37567703,6460740489.54,002594
2021-04-21,172.362086,173.98371746,170.49567998,171.94392946,23048888,3880491430.36,002594
2021-04-22,173.38198,175.19739132,170.54667468,172.06631674,19750844,3336754764.52,002594
