date,open,high,low,close,volume,amount,code,return,is_extreme
2023-03-13,1343.2521024,1360.6570458,1330.96626,1336.085361,100063496,1309490079.38,000001,-0.006872879287762176,False
2023-03-14,1329.9424398,1330.96626,1303.3231146,1317.6565974,114907558,1474124198.86,000001,-0.013889112160667037,False
2023-03-15,1336.085361,1349.3950236,1324.8233388,1336.085361,97936372,1278262225.47,000001,0.013889112160667093,False
2023-03-16,1319.7042378,1334.0377206,1310.489856,1312.5374964,91679249,1182054433.62,000001,-0.017781682276178382,False
2023-03-17,1329.9424398,1335.0615408,1295.132553,1305.370755,155681414,2000832407.83,000001,-0.00547517988808893,False
2023-03-20,1306.3945752,1315.608957,1284.894351,1286.9419914,118881633,1505893658.68,000001,-0.014218249002279025,False
2023-03-21,1295.132553,1308.4422156,1279.77525,1300.251654,84074317,1060914056.37,000001,0.010288970862389418,False
2023-03-22,1305.370755,1318.6804176,1301.2754742,1309.4660358,87669077,1121080753.38,000001,0.007061622126205809,False
2023-03-23,1300.251654,1320.728058,1293.0849126,1320.728058,80430604,1029380497.27,000001,0.008563695776874991,False
2023-03-24,1315.608957,1316.6327772,1306.3945752,1312.5374964,62151875,796319541.97,000001,-0.006220859875102394,False
2023-03-27,1310.489856,1311.5136762,1275.6799692,1290.013452,100842214,1266945056.03,000001,-0.01730963753509173,False
2023-03-28,1296.1563732,1303.3231146,1284.894351,1294.1087328,67386843,851797868.56,000001,0.0031695747612792606,False
2023-03-29,1303.3231146,1304.3469348,1279.77525,1282.8467106,59606433,750687550.55,000001,-0.008740619810734478,False
2023-03-30,1284.894351,1301.2754742,1270.5608682,1298.2040136,82454624,1035422932.01,000001,0.011900180101103037,False
2023-03-31,1299.2278338,1307.4183954,1280.7990702,1282.8467106,86549166,1092263436.9,000001,-0.01190018010110297,False
2023-04-03,1284.894351,1299.2278338,1275.6799692,1297.1801934,74042886,934285179.24,000001,0.011111225425070629,False
2023-04-04,1294.1087328,1302.2992944,1288.9896318,1295.132553,64745722,817726526.95,000001,-0.001579779159518502,False
2023-04-06,1290.013452,1291.0372722,1279.77525,1287.9658116,56332130,706480659.58,000001,-0.005548963901234632,False
2023-04-07,1286.9419914,1299.2278338,1279.77525,1292.0610924,60792526,767354796.52,000001,0.0031746058407726395,False
2023-04-10,1294.1087328,1300.251654,1287.9658116,1298.2040136,64018181,809943147.62,000001,0.004743091896012853,False
2023-04-11,1300.251654,1302.2992944,1281.8228904,1283.8705308,77777962,978302907.79,000001,-0.01110241380430516,False
2023-04-12,1287.9658116,1288.9896318,1274.656149,1277.7276096,90995706,1136997696.14,000001,-0.004796172263493055,False
2023-04-13,1270.5608682,1297.1801934,1259.298846,1285.9181712,113159146,1413919037.13,000001,0.006389798098770988,False
2023-04-14,1290.013452,1320.728058,1287.9658116,1299.2278338,129799484,1653539530.91,000001,0.0102971206862437,False
2023-04-17,1296.1563732,1324.8233388,1290.013452,1323.7995186,130421259,1669357649.18,000001,0.018735911057469846,False
2023-04-18,1323.7995186,1351.442664,1319.7042378,1330.96626,153893615,2009934874.59,000001,0.0053991646777706015,False
2023-04-19,1333.0139004,1338.1330014,1313.5613166,1315.608957,101437815,1309536001.8,000001,-0.01160554612030789,False
2023-04-20,1320.728058,1320.728058,1292.0610924,1305.370755,81178841,1033330703.78,000001,-0.007812539736793625,False
2023-04-21,1300.251654,1313.5613166,1277.7276096,1279.77525,91866839,1160509766.03,000001,-0.019802627296179754,False
2023-04-24,1277.7276096,1279.77525,1231.6557006,1238.822442,146767192,1798133966.92,000001,-0.03252319170556006,False
2023-04-25,1242.9177228,1266.4655874,1240.8700824,1257.2512056,130190082,1595320169.74,000001,0.014766470116301214,False
2023-04-26,1254.179745,1254.179745,1227.5604198,1240.8700824,99126040,1197555724.16,000001,-0.013114942077828018,False
2023-04-27,1234.7271612,1264.417947,1228.58424,1255.2035652,100409337,1222755932.37,000001,0.01148494986689681,False
2023-04-28,1255.2035652,1308.4422156,1251.1082844,1284.894351,144525434,1816868032.98,000001,0.023378735069727416,False
2023-05-04,1269.537048,1313.5613166,1248.0368238,1303.3231146,147826438,1863146144.16,000001,0.014240746991522422,False
2023-05-05,1308.4422156,1342.2282822,1305.370755,1321.7518782,176218865,2283981032.07,000001,0.014040792289235998,False
2023-05-08,1324.8233388,1381.1334498,1314.5851368,1363.7285064,263071861,3478891629.35,000001,0.031264460253692075,False
2023-05-09,1371.919068,1392.395472,1344.2759226,1347.3473832,242253445,3238716470.97,000001,-0.012084739215071999,False
2023-05-10,1348.3712034,1357.5855852,1310.489856,1314.5851368,123705339,1600189994.17,000001,-0.024616627635355916,False
2023-05-11,1325.847159,1343.2521024,1310.489856,1315.608957,90375844,1166479364.89,000001,0.0007785130794136617,False
2023-05-12,1312.5374964,1317.6565974,1291.0372722,1292.0610924,88560368,1124579090.54,000001,-0.018060954228161643,False
2023-05-15,1298.2040136,1315.608957,1274.656149,1313.5613166,92832563,1173804243.15,000001,0.016503321514477934,False
2023-05-16,1310.489856,1322.7756984,1286.9419914,1292.0610924,99830169,1267712090.05,000001,-0.016503321514478045,False
2023-05-17,1287.9658116,1294.1087328,1273.6323288,1278.7514298,75462120,945315193.07,000001,-0.01035453297558072,False
2023-05-18,1286.9419914,1294.1087328,1272.6085086,1278.7514298,68718687,861347534.32,000001,0.0,False
2023-05-19,1272.6085086,1273.6323288,1261.3464864,1263.3941268,68841368,851165593.52,000001,-0.012082305660244525,False
2023-05-22,1260.3226662,1274.656149,1260.3226662,1267.4894076,54932785,679754868.04,000001,0.0032362487792083248,False
2023-05-23,1267.4894076,1270.5608682,1250.0844642,1250.0844642,69436436,852871175.23,000001,-0.013826979133836832,False
2023-05-24,1249.060644,1250.0844642,1229.6080602,1229.6080602,82425088,996600577.63,000001,-0.016515652030721164,False
2023-05-25,1227.5604198,1228.58424,1209.1316562,1221.4174986,88274430,1050002541.88,000001,-0.00668339998206738,False
2023-05-26,1221.4174986,1241.8939026,1212.2031168,1238.822442,51142864,613772897.17,000001,0.014149216492870492,False
2023-05-29,1239.8462622,1241.8939026,1223.465139,1226.5365996,56607382,680275577.83,000001,-0.009966859915392036,False
2023-05-30,1226.5365996,1227.5604198,1208.107836,1215.2745774,76399692,906316373.61,000001,-0.009224384065726695,False
2023-05-31,1210.1554764,1212.2031168,1185.5837916,1187.631432,117958671,1376758356.68,000001,-0.02300911050925783,False
2023-06-01,1187.631432,1195.8219936,1177.39323,1186.6076118,74302293,861646489.19,000001,-0.0008624407606584841,False
2023-06-02,1195.8219936,1225.5127794,1191.7267128,1221.4174986,122184253,1446502669.25,000001,0.028913578758164332,False
2023-06-05,1216.2983976,1228.58424,1210.1554764,1219.3698582,52184619,620531416.42,000001,-0.0016778527426160868,False
2023-06-06,1219.3698582,1237.7986218,1210.1554764,1212.2031168,83327347,997039311.52,000001,-0.005894753911349001,False
2023-06-07,1217.3222178,1235.7509814,1216.2983976,1222.4413188,64369784,770386878.47,000001,0.008410478508596511,False
2023-06-08,1224.4889592,1249.060644,1214.2507572,1240.8700824,86939712,1048266235.89,000001,0.01496287267671232,False
2023-06-09,1234.7271612,1237.7986218,1213.226937,1216.2983976,131528476,1566929273.97,000001,-0.020000666706669543,False
2023-06-12,1210.1554764,1218.346038,1204.0125552,1207.0840158,75874703,896015708.76,000001,-0.007604599385219304,False
2023-06-13,1204.0125552,1212.2031168,1196.8458138,1205.0363754,84998805,1000183566.92,000001,-0.001697793277094336,False
2023-06-14,1211.327964,1230.2058024,1201.8890448,1202.9378136,106920004,1237376775.64,000001,-0.0017430106525954106,False
2023-06-15,1205.0353512,1219.7181144,1194.5476632,1217.6205768,92530056,1064567231.22,000001,0.01213186456852072,False
2023-06-16,1217.6205768,1223.9131896,1213.4255016,1219.7181144,84203365,978869317.29,000001,0.0017211708207730534,False
2023-06-19,1219.7181144,1219.7181144,1196.6452008,1200.840276,95399707,1096351096.71,000001,-0.015598236530324522,False
2023-06-20,1199.7915072,1201.8890448,1190.352588,1191.4013568,54455079,620374307.69,000001,-0.007891316707243204,False
2023-06-21,1191.4013568,1203.9865824,1189.3038192,1190.352588,61658296,703681563.97,000001,-0.000880669365593636,False
2023-06-26,1185.108744,1185.108744,1169.377212,1172.5235184,67657743,757975991.51,000001,-0.015091276200458541,False
2023-06-27,1174.621056,1187.2062816,1171.4747496,1183.0112064,46170178,519520687.33,000001,0.008904778342959685,False
2023-06-28,1183.0112064,1188.2550504,1176.7185936,1185.108744,36539644,412039353.93,000001,0.0017714796483820209,False
2023-06-29,1184.0599752,1184.0599752,1171.4747496,1172.5235184,48590630,544534825.51,000001,-0.010676257991341644,False
2023-06-30,1172.5235184,1186.1575128,1169.377212,1177.7673624,51905258,583494654.79,000001,0.004462301023398686,False
2023-07-03,1178.8161312,1209.2304264,1177.7673624,1205.0353512,88509071,1009887428.65,000001,0.02288832311031247,False
2023-07-04,1201.8890448,1205.0353512,1187.2062816,1195.596432,61630056,701885269.78,000001,-0.007863736460214463,False
2023-07-05,1191.4013568,1195.596432,1185.108744,1189.3038192,42348240,479726282.47,000001,-0.005277057100843893,False
2023-07-06,1185.108744,1189.3038192,1175.6698248,1178.8161312,59709591,672396816.4,000001,-0.00885745383406094,False
2023-07-07,1174.621056,1181.9624376,1172.5235184,1174.621056,48444083,543212455.87,000001,-0.003565066164496146,False
2023-07-10,1179.8649,1183.0112064,1171.4747496,1174.621056,49588228,556581581.65,000001,0.0,False
2023-07-11,1176.7185936,1180.9136688,1173.5722872,1175.6698248,57080909,640131787.1,000001,0.0008924587830197916,False
2023-07-12,1177.7673624,1191.4013568,1176.7185936,1178.8161312,73608367,830230820.88,000001,0.002672607381476478,False
2023-07-13,1187.2062816,1202.9378136,1181.9624376,1198.7427384,112422973,1281848378.91,000001,0.01676263334117441,False
2023-07-14,1198.7427384,1211.327964,1195.596432,1201.8890448,71914699,825295738.24,000001,0.002621233479874287,False
2023-07-17,1196.6452008,1196.6452008,1180.9136688,1186.1575128,60834258,687262893.86,000001,-0.013175421158564404,False
2023-07-18,1184.0599752,1187.2062816,1176.7185936,1179.8649,47196618,531299772.68,000001,-0.005319161477599821,False
2023-07-19,1177.7673624,1187.2062816,1177.7673624,1186.1575128,38219596,430771279.03,000001,0.005319161477599805,False
2023-07-20,1188.2550504,1199.7915072,1184.0599752,1187.2062816,55406957,629696111.29,000001,0.0008837826470079157,False
2023-07-21,1186.1575128,1194.5476632,1183.0112064,1189.3038192,37710256,427375950.49,000001,0.0017652255245691492,False
2023-07-24,1188.2550504,1188.2550504,1178.8161312,1180.9136688,42685218,480713395.7,000001,-0.0070796755880615765,False
2023-07-25,1200.840276,1230.2058024,1199.7915072,1229.1570336,203295819,2358815159.63,000001,0.040040161437322086,False
2023-07-26,1221.815652,1231.2545712,1212.3767328,1223.9131896,75166268,875260135.14,000001,-0.00427533785040206,False
2023-07-27,1224.9619584,1244.8885656,1221.815652,1232.30334,111519586,1314228293.84,000001,0.0068317942917034925,False
2023-07-28,1226.0107272,1289.985624,1223.9131896,1285.7905488,234701346,2839828236.62,000001,0.04248868991789737,False
2023-07-31,1289.985624,1310.961,1282.6442424,1292.0831616,185495239,2288940410.58,000001,0.00488202759730854,False
2023-08-01,1285.7905488,1297.3270056,1272.1565544,1275.3028608,95773478,1169570704.83,000001,-0.013072081567352775,False
2023-08-02,1264.8151728,1283.6930112,1251.1811784,1261.6688664,111590004,1343864165.36,000001,-0.01074834655143341,False
2023-08-03,1257.4737912,1297.3270056,1253.278716,1293.1319304,117584771,1433255493.11,000001,0.02463178718966542,False
2023-08-04,1302.5708496,1314.1073064,1280.5467048,1289.985624,130313102,1611435431.36,000001,-0.0024360547978812272,False
2023-08-07,1280.5467048,1284.74178,1271.1077856,1275.3028608,64691326,786506452.16,000001,-0.011447385840350835,False
2023-08-08,1271.1077856,1280.5467048,1258.52256,1269.010248,72570456,877489187.97,000001,-0.004946423935325462,False
2023-08-09,1264.8151728,1279.497936,1263.766404,1276.3516296,57760774,702060796.64,000001,0.005768454396740448,False
2023-08-10,1274.254092,1280.5467048,1264.8151728,1275.3028608,47559453,577123919.68,000001,-0.0008220304614148749,False
2023-08-11,1276.3516296,1286.8393176,1246.9861032,1246.9861032,94353857,1132867239.31,000001,-0.022454165835330563,False
2023-08-14,1233.3521088,1235.4496464,1215.5230392,1223.9131896,97592018,1139185249.46,000001,-0.01867626440422586,False
2023-08-15,1226.0107272,1237.547184,1216.571808,1230.2058024,71281277,834163039.6,000001,0.005128216366919529,False
2023-08-16,1223.9131896,1242.791028,1217.6205768,1230.2058024,57290437,671706045.36,000001,0.0,False
2023-08-17,1223.9131896,1227.059496,1201.8890448,1213.4255016,96505775,1116292661.67,000001,-0.013734121459798975,False
2023-08-18,1214.4742704,1231.2545712,1209.2304264,1212.3767328,65981885,767047286.89,000001,-0.0008646779613538057,False
2023-08-21,1212.3767328,1214.4742704,1187.2062816,1187.2062816,70149785,799641423.76,000001,-0.020979790469194407,False
2023-08-22,1193.4988944,1200.840276,1186.1575128,1192.4501256,60680809,689991238.06,000001,0.004407234987407827,False
2023-08-23,1190.352588,1197.6939696,1178.8161312,1179.8649,69180998,783102827.23,000001,-0.010610179112015571,False
2023-08-24,1184.0599752,1187.2062816,1158.889524,1167.2796744,129127070,1439197083.69,000001,-0.010723963362975724,False
2023-08-25,1164.133368,1188.2550504,1162.0358304,1177.7673624,84534992,946760250.6,000001,0.008944603462898285,False
2023-08-28,1241.7422592,1251.1811784,1205.0353512,1208.1816576,199760987,2336205800.56,000001,0.025495886517393495,False
2023-08-29,1202.9378136,1205.0353512,1167.2796744,1186.1575128,196496143,2217588610.12,000001,-0.018397365139716168,False
2023-08-30,1181.9624376,1181.9624376,1167.2796744,1167.2796744,137563829,1537573550.57,000001,-0.016043124840575577,False
2023-08-31,1168.3284432,1176.7185936,1166.2309056,1167.2796744,80647403,900123574.83,000001,0.0,False
2023-09-01,1173.5722872,1191.4013568,1173.5722872,1187.2062816,113870483,1285169019.19,000001,0.016926907487583378,False
2023-09-04,1190.352588,1215.5230392,1188.2550504,1212.3767328,141002923,1621769196.4,000001,0.020979790469194466,False
2023-09-05,1206.08412,1207.1328888,1191.4013568,1194.5476632,80417716,917888858.57,000001,-0.014815085785140587,False
2023-09-06,1188.2550504,1201.8890448,1185.108744,1198.7427384,63484051,721905681.98,000001,0.003505700347628487,False
2023-09-07,1195.596432,1199.7915072,1187.2062816,1188.2550504,54004157,613812175.91,000001,-0.008787402766804238,False
2023-09-08,1183.0112064,1187.2062816,1177.7673624,1181.9624376,47902967,539624962.82,000001,-0.005309746988230174,False
2023-09-11,1185.108744,1195.596432,1181.9624376,1189.3038192,65448558,741764911.22,000001,0.00619197024792098,False
2023-09-12,1190.352588,1190.352588,1179.8649,1183.0112064,49548506,559058535.52,000001,-0.005305052229693117,False
2023-09-13,1184.0599752,1187.2062816,1175.6698248,1179.8649,49021797,551747627.68,000001,-0.002663117419483662,False
2023-09-14,1183.0112064,1188.2550504,1179.8649,1184.0599752,55165017,622906052.62,000001,0.0035492495111414894,False
2023-09-15,1190.352588,1195.596432,1174.621056,1176.7185936,89047613,1005529160.77,000001,-0.00621947806702042,False
2023-09-18,1176.7185936,1178.8161312,1168.3284432,1177.7673624,50132501,561449769.63,000001,0.0008908686558014111,False
2023-09-19,1176.7185936,1177.7673624,1170.4259808,1175.6698248,50366432,564044044.21,000001,-0.0017825316662831907,False
2023-09-20,1174.621056,1176.7185936,1169.377212,1169.377212,55887241,624785494.94,000001,-0.005366739177940675,False
2023-09-21,1168.3284432,1168.3284432,1157.8407552,1158.889524,84393011,934673193.87,000001,-0.00900906994236608,False
2023-09-22,1156.7919864,1179.8649,1156.7919864,1178.8161312,91148430,1017137921.82,000001,0.017048416501783133,False
2023-09-25,1178.8161312,1187.2062816,1173.5722872,1176.7185936,76121125,856022502.11,000001,-0.0017809443709946974,False
2023-09-26,1176.7185936,1180.9136688,1168.3284432,1170.4259808,44498035,497885810.84,000001,-0.005361943141385511,False
2023-09-27,1169.377212,1176.7185936,1169.377212,1171.4747496,49031061,547905820.77,000001,0.0008956561279446081,False
2023-09-28,1173.5722872,1178.8161312,1172.5235184,1174.621056,52069678,583649730.04,000001,0.0026821652199395755,False
2023-10-09,1170.4259808,1171.4747496,1159.9382928,1165.1821368,69582809,772959353.15,000001,-0.00806817464951009,False
2023-10-10,1173.5722872,1174.621056,1155.7432176,1155.7432176,82074851,910160341.9,000001,-0.008133799926770257,False
2023-10-11,1163.0845992,1163.0845992,1149.4506048,1151.5481424,72411569,797663827.0,000001,-0.0036363676433838745,False
2023-10-12,1165.1821368,1170.4259808,1157.8407552,1165.1821368,85305750,947562324.75,000001,0.01177016757015425,False
2023-10-13,1156.7919864,1160.9870616,1148.401836,1153.64568,68448308,753110725.51,000001,-0.009950330853168092,False
2023-10-16,1153.64568,1156.7919864,1148.401836,1154.6944488,50162432,550988719.63,000001,0.0009086779362178904,False
2023-10-17,1154.6944488,1158.889524,1149.4506048,1155.7432176,49352505,543170900.73,000001,0.0009078529901799579,False
2023-10-18,1152.5969112,1155.7432176,1144.2067608,1148.401836,65182492,713979896.11,000001,-0.006372347462258579,False
2023-10-19,1144.2067608,1145.2555296,1110.6461592,1111.694928,118896083,1271914676.53,000001,-0.032485455144488425,False
2023-10-20,1106.451084,1119.0363096,1102.2560088,1111.694928,52613912,557618632.37,000001,0.0,False
2023-10-23,1110.6461592,1111.694928,1093.8658584,1101.20724,53040448,557032228.65,000001,-0.009478743954543659,False
2023-10-24,1105.4023152,1112.7436968,1094.9146272,1106.451084,76065269,801528403.67,000001,0.004750602758597799,False
2023-10-25,1102.2560088,1105.4023152,1086.5244768,1088.6220144,141144968,1470971923.59,000001,-0.016244982184333092,False
2023-10-26,1081.2806328,1092.8170896,1080.231864,1091.7683208,59999147,621915276.9,000001,0.002886004889135073,False
2023-10-27,1088.6220144,1099.1097024,1083.3781704,1095.963396,91977136,957587534.43,000001,0.0038350957839424884,False
2023-10-30,1090.719552,1098.0609336,1085.475708,1095.963396,80568955,837646002.04,000001,0.0,False
2023-10-31,1093.8658584,1100.1584712,1091.7683208,1097.0121648,65285523,682212137.64,000001,0.0009564802259565925,False
2023-11-01,1106.451084,1107.4998528,1095.963396,1099.1097024,56730035,595211885.0,000001,0.0019102202561194668,False
2023-11-02,1101.20724,1111.694928,1098.0609336,1099.1097024,61942995,652316669.93,000001,0.0,False
2023-11-03,1100.1584712,1103.3047776,1093.8658584,1099.1097024,70546347,738879704.3,000001,0.0,False
2023-11-06,1102.2560088,1121.1338472,1102.2560088,1121.1338472,100706221,1069206837.68,000001,0.01984004614405766,False
2023-11-07,1117.9875408,1117.9875408,1109.5973904,1111.694928,64086612,679815569.19,000001,-0.00845472391893253,False
2023-11-08,1109.5973904,1111.694928,1095.963396,1101.20724,87781875,923622008.11,000001,-0.009478743954543659,False
2023-11-09,1097.0121648,1103.3047776,1093.8658584,1100.1584712,63913648,669639052.44,000001,-0.0009528347552719656,False
2023-11-10,1095.963396,1098.0609336,1079.1830952,1080.231864,104504417,1080649733.98,000001,-0.018278527172615508,False
2023-11-13,1081.2806328,1083.3781704,1071.8417136,1074.98802,77004310,789007117.83,000001,-0.004866189651173011,False
2023-11-14,1073.9392512,1083.3781704,1072.8904824,1077.0855576,59685888,613377697.97,000001,0.001949318356049679,False
2023-11-15,1087.5732456,1095.963396,1084.4269392,1087.5732456,110914015,1152154780.34,000001,0.009689998300969201,False
2023-11-16,1088.6220144,1089.6707832,1072.8904824,1073.9392512,92262194,948395097.33,000001,-0.012615402630074315,False
2023-11-17,1071.8417136,1074.98802,1061.3540256,1064.500332,90336217,917616681.28,000001,-0.008827914123565275,False
2023-11-20,1064.500332,1071.8417136,1059.256488,1068.6954072,63952831,650077370.01,000001,0.003933141746837146,False
2023-11-21,1072.8904824,1085.475708,1071.8417136,1078.1343264,104116573,1072311504.28,000001,0.008793412792385515,False
2023-11-22,1076.0367888,1081.2806328,1063.4515632,1065.5491008,73748951,753064757.94,000001,-0.011741817876683287,False
2023-11-23,1064.500332,1065.5491008,1056.1101816,1064.500332,84665587,855904311.98,000001,-0.0009847366625393816,False
2023-11-24,1060.3052568,1062.4027944,1057.1589504,1059.256488,68469456,691423444.34,000001,-0.004938281640582677,False
2023-11-27,1058.2077192,1058.2077192,1045.6224936,1049.8175688,83618785,836268368.75,000001,-0.00895083052008467,False
2023-11-28,1047.7200312,1050.8663376,1043.524956,1043.524956,78617469,784405804.65,000001,-0.0060120421566277225,False
2023-11-29,1043.524956,1045.6224936,1017.305736,1019.4032736,146759662,1438320264.11,000001,-0.023386932698153638,False
2023-11-30,1016.2569672,1020.4520424,1008.9155856,1015.2081984,90176457,871481712.43,000001,-0.004123717183862041,False
2023-12-01,1012.061892,1015.2081984,1004.7205104,1013.1106608,77805699,749668363.85,000001,-0.0020682530640590683,False
2023-12-04,1014.1594296,1015.2081984,1007.8668168,1009.9643544,60543785,583664338.41,000001,-0.003110422414392391,False
2023-12-05,1007.8668168,1008.9155856,993.1840536,994.2328224,78737848,750961219.91,000001,-0.015698909543103753,False
2023-12-06,990.0377472,1003.6717416,985.842672,996.33036,75305592,714029468.7,000001,0.0021074823395647994,False
2023-12-07,995.2815912,995.2815912,983.7451344,990.0377472,58538019,552224831.17,000001,-0.006335818449085895,False
2023-12-08,986.8914408,991.086516,975.354984,975.354984,102115150,957664580.59,000001,-0.01494157999819914,False
2023-12-11,966.9648336,983.7451344,957.5259144,980.598828,113366281,1044765734.9,000001,0.005361943141385373,False
2023-12-12,976.4037528,996.33036,975.354984,987.9402096,85501642,805067628.46,000001,0.007458745287676133,False
2023-12-13,983.7451344,984.7939032,959.623452,960.6722208,106130165,981001231.48,000001,-0.027988909902232784,False
2023-12-14,965.9160648,973.2574464,959.623452,959.623452,74290056,683211465.8,000001,-0.0010922993986089273,False
2023-12-15,964.867296,980.598828,963.8185272,965.9160648,98893942,915126127.17,000001,0.006535970979785449,False
2023-12-18,962.7697584,969.0623712,953.3308392,957.5259144,65442562,599379044.02,000001,-0.00872415566033827,False
2023-12-19,956.4771456,961.7209896,951.2333016,954.379608,64407088,586716664.28,000001,-0.0032912810840728442,False
2023-12-20,955.4283768,959.623452,947.0382264,947.0382264,71563363,650511342.87,000001,-0.007722046093910278,False
2023-12-21,944.9406888,963.8185272,942.8431512,961.7209896,101704676,925407072.91,000001,0.015384918839479456,False
2023-12-22,963.8185272,973.2574464,955.4283768,964.867296,100564502,924998769.19,000001,0.0032661977866211022,False
2023-12-25,962.7697584,964.867296,958.5746832,963.8185272,41397088,379638233.73,000001,-0.0010875476873989933,False
2023-12-26,963.8185272,964.867296,951.2333016,954.379608,54189633,493746622.76,000001,-0.00984152284479132,False
2023-12-27,954.379608,957.5259144,945.9894576,956.4771456,64153435,582036660.68,000001,0.002195390563435656,False
2023-12-28,955.4283768,993.1840536,952.2820704,991.086516,166159184,1550256590.59,000001,0.03554493741941129,False
2023-12-29,987.9402096,994.2328224,980.598828,984.7939032,85385279,803196743.82,000001,-0.006369448285479712,False
2024-01-02,984.7939032,987.9402096,965.9160648,965.9160648,115836645,1075742252.45,000001,-0.019355442952956204,False
2024-01-03,963.8185272,966.9648336,959.623452,964.867296,73361031,673673613.54,000001,-0.0010863662122208519,False
2024-01-04,963.8185272,963.8185272,952.2820704,955.4283768,86419399,787470082.37,000001,-0.009830772783127672,False
2024-01-05,954.379608,990.0377472,951.2333016,972.2086776,199162216,1852659692.14,000001,0.017410668305896795,False
2024-01-08,968.0136024,975.354984,955.4283768,959.623452,112115619,1029006548.73,000001,-0.013029500290333796,False
2024-01-09,960.6722208,963.8185272,953.3308392,962.7697584,76619388,700375720.2,000001,0.0032733253449691085,False
2024-01-10,960.6722208,963.8185272,953.3308392,953.3308392,85862091,783771150.01,000001,-0.009852296443011594,False
2024-01-11,952.2820704,966.9648336,947.0382264,961.7209896,93468637,853890237.29,000001,0.008762378078986048,False
2024-01-12,957.5259144,972.2086776,955.4283768,963.8185272,77258215,711018266.07,000001,0.0021786500992221724,False
2024-01-15,960.6722208,974.3062152,957.5259144,965.9160648,74513266,685950951.45,000001,0.0021739138996197454,False
2024-01-16,963.8185272,980.598828,960.6722208,979.5500592,143831258,1334465408.53,000001,0.014016401973535783,False
2024-01-17,978.5012904,984.7939032,968.0136024,968.0136024,148229621,1380725065.03,000001,-0.011847203725990442,False
2024-01-18,965.9160648,969.0623712,943.89192,964.867296,175513247,1597853726.63,000001,-0.0032555644597660736,False
2024-01-19,960.6722208,964.867296,954.379608,961.7209896,96398142,881865023.89,000001,-0.0032661977866210697,False
2024-01-22,960.6722208,971.1599088,948.0869952,954.379608,158031966,1449858241.68,000001,-0.007662872745569249,False
2024-01-23,949.135764,962.7697584,939.6968448,960.6722208,113554458,1030898421.04,000001,0.006571765163234519,False
2024-01-24,968.0136024,979.5500592,951.2333016,978.5012904,175912316,1620099272.06,000001,0.018388836173213574,False
2024-01-25,978.5012904,1000.5254352,972.2086776,996.33036,216251395,2037648413.07,000001,0.01805678374724266,False
2024-01-26,993.1840536,1014.1594296,990.0377472,1008.9155856,227228706,2172799799.01,000001,0.012552466071119879,False
2024-01-29,1016.2569672,1036.1835744,1004.7205104,1017.305736,237625184,2312173346.33,000001,0.008281620831722018,False
2024-01-30,1007.8668168,1017.305736,995.2815912,996.33036,157912214,1515156603.96,000001,-0.020834086902842025,False
2024-01-31,992.1352848,1002.6229728,983.7451344,992.1352848,135721747,1286857396.81,000001,-0.004219415542708211,False
2024-02-01,986.8914408,994.2328224,979.5500592,986.8914408,105525987,993481907.01,000001,-0.005299429466498591,False
2024-02-02,987.9402096,993.1840536,951.2333016,972.2086776,163421431,1520605694.69,000001,-0.014989574019524499,False
2024-02-05,963.8185272,988.9889784,955.4283768,983.7451344,180359190,1674566499.46,000001,0.011796383440369564,False
2024-02-06,975.354984,1015.2081984,974.3062152,1015.2081984,199540954,1900324218.2,000001,0.03148213827035237,False
2024-02-07,1008.9155856,1014.1594296,994.2328224,1007.8668168,206201497,1975435102.12,000001,-0.007257678306284528,False
2024-02-08,1004.7205104,1014.1594296,998.4278976,1014.1594296,165681384,1593505690.13,000001,0.006224086483001665,False
2024-02-19,1023.5983488,1028.8421928,1012.061892,1028.8421928,160524265,1564088444.93,000001,0.014373964112068776,False
2024-02-20,1026.7446552,1031.9884992,1020.4520424,1029.8909616,112356398,1098987813.26,000001,0.001018848789102848,False
2024-02-21,1025.6958864,1132.670304,1024.6471176,1132.670304,505528460,5295259396.81,000001,0.09512501176379942,False
2024-02-22,1116.938772,1144.2067608,1113.7924656,1143.157992,492232512,5307736374.06,000001,0.009216655104924048,False
2024-02-23,1141.0604544,1178.8161312,1136.8653792,1137.914148,356747950,3917316281.52,000001,-0.0045977092486293196,False
2024-02-26,1130.5727664,1141.0604544,1101.20724,1104.3535464,286260888,3048205024.78,000001,-0.029936753840584567,False
2024-02-27,1100.1584712,1111.694928,1097.0121648,1101.20724,198190492,2083027074.06,000001,-0.002853068982406399,False
2024-02-28,1102.2560088,1122.182616,1090.719552,1100.1584712,308269265,3253340358.41,000001,-0.0009528347552719656,False
2024-02-29,1092.8170896,1110.6461592,1091.7683208,1110.6461592,184534423,1936020982.56,000001,0.009487737205109384,False
2024-03-01,1110.6461592,1111.694928,1093.8658584,1100.1584712,182810290,1917689306.77,000001,-0.009487737205109415,False
2024-03-04,1095.963396,1101.20724,1082.3294016,1083.3781704,165592954,1719562862.03,000001,-0.015370139276658522,False
2024-03-05,1080.231864,1098.0609336,1076.0367888,1093.8658584,181731907,1889144330.16,000001,0.00963398588113379,False
2024-03-06,1090.719552,1095.963396,1083.3781704,1083.3781704,134564016,1396940060.42,000001,-0.009633985881133822,False
